#      omega [at.u.] real pol. elem. 1 1 imag pol. elem. 1 1
    -0.49850419E+001    -0.66751180E+000    -0.33838579E-002
    -0.49774427E+001    -0.67737113E+000    -0.52208350E-002
    -0.49698436E+001    -0.69127902E+000    -0.93735426E-002
    -0.49622444E+001    -0.71424347E+000    -0.21403495E-001
    -0.49546453E+001    -0.75293537E+000    -0.75796190E-001
    -0.49470461E+001    -0.60570230E+000    -0.18335279E+000
    -0.49394470E+001    -0.58204813E+000    -0.50724850E-001
    -0.49318479E+001    -0.60263663E+000    -0.25495087E-001
    -0.49242487E+001    -0.62022875E+000    -0.10476735E-001
    -0.49166496E+001    -0.63274744E+000    -0.58436893E-002
    -0.49090504E+001    -0.64140359E+000    -0.38152759E-002
    -0.49014513E+001    -0.64799809E+000    -0.27231198E-002
    -0.48938521E+001    -0.65339434E+000    -0.20624547E-002
    -0.48862530E+001    -0.65802301E+000    -0.16396431E-002
    -0.48786538E+001    -0.66213202E+000    -0.13496313E-002
    -0.48710547E+001    -0.66588531E+000    -0.11454569E-002
    -0.48634555E+001    -0.66938173E+000    -0.10061690E-002
    -0.48558564E+001    -0.67268543E+000    -0.91087781E-003
    -0.48482572E+001    -0.67586030E+000    -0.84433904E-003
    -0.48406581E+001    -0.67894766E+000    -0.81427026E-003
    -0.48330589E+001    -0.68198660E+000    -0.81035923E-003
    -0.48254598E+001    -0.68503428E+000    -0.83864947E-003
    -0.48178606E+001    -0.68815428E+000    -0.92753903E-003
    -0.48102615E+001    -0.69145687E+000    -0.11271509E-002
    -0.48026623E+001    -0.69518195E+000    -0.16001268E-002
    -0.47950632E+001    -0.69989420E+000    -0.30669005E-002
    -0.47874640E+001    -0.70565977E+000    -0.10206369E-001
    -0.47798649E+001    -0.69028232E+000    -0.15263942E-001
    -0.47722657E+001    -0.69366498E+000    -0.42454295E-002
    -0.47646666E+001    -0.69879237E+000    -0.21299255E-002
    -0.47570674E+001    -0.70278688E+000    -0.15558251E-002
    -0.47494683E+001    -0.70636968E+000    -0.14148119E-002
    -0.47418691E+001    -0.70990303E+000    -0.15081633E-002
    -0.47342700E+001    -0.71372876E+000    -0.18997825E-002
    -0.47266708E+001    -0.71842109E+000    -0.31230266E-002
    -0.47190717E+001    -0.72488870E+000    -0.84186748E-002
    -0.47114725E+001    -0.71320810E+000    -0.23332403E-001
    -0.47038734E+001    -0.70902982E+000    -0.67979547E-002
    -0.46962742E+001    -0.71500412E+000    -0.29671568E-002
    -0.46886751E+001    -0.71928229E+000    -0.19827016E-002
    -0.46810759E+001    -0.72277416E+000    -0.16369183E-002
    -0.46734768E+001    -0.72589244E+000    -0.15077800E-002
    -0.46658776E+001    -0.72882882E+000    -0.14672667E-002
    -0.46582785E+001    -0.73168758E+000    -0.14800663E-002
    -0.46506793E+001    -0.73452032E+000    -0.15376702E-002
    -0.46430802E+001    -0.73737927E+000    -0.16214138E-002
    -0.46354810E+001    -0.74032668E+000    -0.17499112E-002
    -0.46278819E+001    -0.74341554E+000    -0.19471843E-002
    -0.46202827E+001    -0.74675122E+000    -0.22415923E-002
    -0.46126836E+001    -0.75052407E+000    -0.27284559E-002
    -0.46050844E+001    -0.75510254E+000    -0.36606129E-002
    -0.45974853E+001    -0.76135459E+000    -0.58540970E-002
    -0.45898861E+001    -0.77129900E+000    -0.13420383E-001
    -0.45822870E+001    -0.76814104E+000    -0.49868031E-001
    -0.45746878E+001    -0.72686291E+000    -0.23282533E-001
    -0.45670887E+001    -0.73876420E+000    -0.77034397E-002
    -0.45594895E+001    -0.74652335E+000    -0.44050919E-002
    -0.45518904E+001    -0.75174701E+000    -0.33476676E-002
    -0.45442912E+001    -0.75584996E+000    -0.29483104E-002
    -0.45366921E+001    -0.75941029E+000    -0.28470418E-002
    -0.45290929E+001    -0.76275392E+000    -0.29663795E-002
    -0.45214938E+001    -0.76620231E+000    -0.36050260E-002
    -0.45138946E+001    -0.76856123E+000    -0.68333012E-002
    -0.45062955E+001    -0.76682237E+000    -0.47986094E-002
    -0.44986963E+001    -0.77007403E+000    -0.33407462E-002
    -0.44910972E+001    -0.77288416E+000    -0.31221062E-002
    -0.44834980E+001    -0.77536858E+000    -0.31265699E-002
    -0.44758989E+001    -0.77768302E+000    -0.31977225E-002
    -0.44682997E+001    -0.77987730E+000    -0.33088912E-002
    -0.44607006E+001    -0.78196846E+000    -0.34416407E-002
    -0.44531014E+001    -0.78397476E+000    -0.35875834E-002
    -0.44455023E+001    -0.78590148E+000    -0.37599956E-002
    -0.44379032E+001    -0.78772936E+000    -0.39533337E-002
    -0.44303040E+001    -0.78947774E+000    -0.41607593E-002
    -0.44227049E+001    -0.79115440E+000    -0.44046019E-002
    -0.44151057E+001    -0.79277525E+000    -0.47095220E-002
    -0.44075066E+001    -0.79443997E+000    -0.51916164E-002
    -0.43999074E+001    -0.79624864E+000    -0.66456081E-002
    -0.43923083E+001    -0.79375618E+000    -0.88312491E-002
    -0.43847091E+001    -0.79405094E+000    -0.63887680E-002
